,SP calibration c,blend window,"SP calibration c, QLD","SP calibration c, VIC/SA",baseline logit a,baseline logit b,"baseline logit a, QLD","baseline logit b, QLD","baseline logit a, VIC/SA","baseline logit b, VIC/SA",prodmu logit a,prodmu logit b,"prodmu logit a, QLD","prodmu logit b, QLD","prodmu logit a, VIC/SA","prodmu logit b, VIC/SA"
2023,1.1893043036408355,09 Oct 2022 to 31 Dec 2022,1.2246741907626915,1.1658680261604033,0.15158969343894266,1.0889807544089385,0.26320016626304205,1.0475296250819677,0.04986316242934921,1.1332281220021803,0.1857304314913907,1.0614320445049574,0.2881647146315866,1.021353438630347,0.09329964829253834,1.1027600440233398
2024,1.111484953222692,15 Jul 2023 to 31 Dec 2023,1.1506826271773027,1.0805505505758446,0.10116309052126929,1.0419439508361896,0.1577650232180028,1.0321300683176946,0.02408838978321625,1.0652135664526208,0.13967416900282847,1.0114873508649063,0.1949584637516129,0.9981234312875097,0.06621004954176385,1.0366661632859533
2025,1.158679691196331,25 Apr 2024 to 31 Dec 2024,1.174467828250417,1.1460469161697142,0.11773493835369446,1.0749522297989074,0.17933973445583729,1.038403282763086,0.04774682079709464,1.1139019243421338,0.150186374984938,1.0479652837264166,0.2063573301364719,1.0127613200779577,0.08779946464111567,1.0846059408660733
2026,1.119224465637738,09 Jan 2025 to 31 Dec 2025,1.111662282482924,1.1247652369341212,0.10789909550934358,1.0452021462063215,0.17056408050566166,0.9876608108344663,0.051322244549190266,1.091081823941091,0.1198619908309447,1.0334707164620387,0.18574460126360465,0.970733828217954,0.06034568025372846,1.083488649970801
