,SP calibration c,blend window,"SP calibration c, QLD","SP calibration c, VIC/SA",baseline logit a,baseline logit b,"baseline logit a, QLD","baseline logit b, QLD","baseline logit a, VIC/SA","baseline logit b, VIC/SA",prod logit a,prod logit b,"prod logit a, QLD","prod logit b, QLD","prod logit a, VIC/SA","prod logit b, VIC/SA",prodmu logit a,prodmu logit b,"prodmu logit a, QLD","prodmu logit b, QLD","prodmu logit a, VIC/SA","prodmu logit b, VIC/SA"
2023,1.1893043036408355,09 Oct 2022 to 31 Dec 2022,1.2246741907626915,1.1658680261604033,0.15158969342371123,1.0889807544220491,0.2632001662809232,1.0475296250788484,0.04986316239513589,1.1332281220250786,0.1811551018994535,1.0674315766838782,0.27352933130293355,1.0369698901266964,0.09643442023669563,1.1018685956502405,0.18573041624242725,1.061432048828889,0.2881646919449965,1.0213534442055172,0.09329964143116329,1.1027600457565563
2024,1.111484953222692,15 Jul 2023 to 31 Dec 2023,1.1506826271773027,1.0805505505758446,0.10116309052871945,1.0419439508318042,0.1577650232181522,1.0321300683199546,0.02408838981909517,1.0652135664298146,0.13547706613548954,1.0157311956958344,0.18276419765000132,1.0088391280829596,0.0700823601431975,1.0348698445845061,0.13967415636947303,1.011487355585355,0.19495846675047318,0.9981234216855821,0.06621001233736443,1.0366661862035125
2025,1.158679691196331,25 Apr 2024 to 31 Dec 2024,1.174467828250417,1.1460469161697142,0.11773493663530334,1.074952229653924,0.17933975270257158,1.0384032668311072,0.04774681129411211,1.1139019302294242,0.14949863613035216,1.0493428342763813,0.20088588428313056,1.0183739240892504,0.09141148549039355,1.0825395260125557,0.15018637492689862,1.0479652831578705,0.2063573296998681,1.0127613194047715,0.08779946458465128,1.0846059406066975
2026,1.119224465637738,09 Jan 2025 to 31 Dec 2025,1.111662282482924,1.1247652369341212,0.10789909550916552,1.0452021462066252,0.17056408050654712,0.9876608108342207,0.051322244548232546,1.0910818239417817,0.12408317107680983,1.0315691207898126,0.18161016900542593,0.9759613436289024,0.071879163569495,1.076118195008789,0.11986199083130078,1.0334707164617785,0.18574460126344083,0.9707338282181351,0.06034568025461498,1.0834886499701761
