,SP calibration c,blend window,"SP calibration c, QLD","SP calibration c, VIC/SA",baseline logit a,baseline logit b,"baseline logit a, QLD","baseline logit b, QLD","baseline logit a, VIC/SA","baseline logit b, VIC/SA",prodmu logit a,prodmu logit b,"prodmu logit a, QLD","prodmu logit b, QLD","prodmu logit a, VIC/SA","prodmu logit b, VIC/SA"
2023,1.1893043036408355,09 Oct 2022 to 31 Dec 2022,1.2246741907626915,1.1658680261604033,0.1508991469250423,1.0894168692664263,0.26247768132398286,1.0480666764896647,0.04914684665935092,1.1336793592700616,0.18379886516457286,1.0627146935107135,0.2906075699781192,1.02048158872988,0.0867559144771823,1.106991561080069
2024,1.111484953222692,15 Jul 2023 to 31 Dec 2023,1.1506826271773027,1.0805505505758446,0.10188455107413735,1.041440595329515,0.16027959525612262,1.0302393622119028,0.022544385689397196,1.066194002634741,0.13686423818854224,1.0131598364833652,0.19393233896647627,0.9977166342213123,0.05976806658844427,1.0409655112652734
2025,1.158679691196331,25 Apr 2024 to 31 Dec 2024,1.174467828250417,1.1460469161697142,0.11764355786298626,1.0750094915411665,0.1797922606032832,1.0380444809217741,0.04692781992359302,1.114450330336031,0.14829646193884224,1.049428651036231,0.20603765188067608,1.0128008575456673,0.08349552655309876,1.0877552307020817
2026,1.119224465637738,09 Jan 2025 to 31 Dec 2025,1.111662282482924,1.1247652369341212,0.10795966558089304,1.0451598760376828,0.1713539111522869,0.9871272465934428,0.05064572949239595,1.0915159134530235,0.12013579705175247,1.0332612493180693,0.18739237890631524,0.969418987677729,0.05875304715922396,1.0845792591432415
